OJO,"ST. PHILIP'S NUR & PRY SCHOOL, ESE - OFIN"
OJO,"ST. PETER'S NUR & PRY SCHOOL, ISAGIRA"
OJO,"COMMUNITY  NUR & PRY SCHOOL, KETU"
OJO,"COMMUNITY NUR & PRY SCHOOL, IJEODODO"
OJO,"AIYEKOTO NUR & PRY SCHOOL, IMUDE"
OJO,"COMMUNITY NUR & PRY SCHOOL, SHIBIRI - EKUNPA"
OJO,"L. A. NUR & PRY SCHOOL, MUWO - TEDI"
OJO,"LOCAL GOVERNMENT  MODEL NUR & PRY SCHL, AGRIC COMPLEX"
OJO,"COMM MODEL NUR & PRY SCHL, ILEMBA AWORI"
OJO,"COMMUNITY NUR & PRY SCHL, IBASA"
OJO,"COMMUNITY NUR & PRY SCHL, AJEWANWA"
OSHODI ISOLO,AFARIOGUN PRIMARY. SCHOOL OSHODI
OSHODI ISOLO,"AFOLABI P PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"AGEKE PRIMARY SCHOOL, EJIGBO"
OSHODI ISOLO,"AGO-OWU PRIMARY SCH,OOL SHOGUNLE"
OSHODI ISOLO,"AJAO EST. PRYIMARY SCHOOL, AJAO"
OSHODI ISOLO,"AJIBULU PRIMARY SCHOOL, MAFOLUKU"
OSHODI ISOLO,"AKINBAYE PRIMARY SCHOOL, ISOLO"
OSHODI ISOLO,A.U.D. PRIMARY SCHOOL ISOLO
OSHODI ISOLO,AREGBE PRIMARY SCHOOL MAFOLUKU
OSHODI ISOLO,ASIWAJU BOLA HAMED PRIMARY SCHOOL EJIGBO
OSHODI ISOLO,AYO-ADEGBOYGA PRIMARY SCHOOL EJIGBO
OSHODI ISOLO,BASIRU DANIA PRIMARY SCHOOL  MAFOLUKU 
OSHODI ISOLO,"CENTRAL PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"COMMUNITY PRIMARY SCHOOL, EWU"
OSHODI ISOLO,"DELE AJOMALE PRIMARY SCHOOL,ILASA"
OSHODI ISOLO,EJIGBO MODEL PRIMARY SCHOOL. EJIGBO
OSHODI ISOLO,"ESTATE PRIMARY SCHOOL, ISOLO"
OSHODI ISOLO,"EWU PRIMARY SCHOOL, EWU"
OSHODI ISOLO,"FADU MEMORIAL PRIMARY SCHOOL, EJIGBO"
OSHODI ISOLO,"FAROMBI PRIMARY SCHOOL, ISOLO"
OSHODI ISOLO,"FOLARANMI PRIMARY SCHOOL, SOGUNLE"
OSHODI ISOLO,"FOLORUNSO PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"GBELEYI PRIMARY SCHOOL, ISOLO"
OSHODI ISOLO,"HOPE PRIMARY SCHOOL, MFOLUKU"
OSHODI ISOLO,"IDEAL PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"IFOSHI PRIMARY SCHOOL, EJIGBO"
OSHODI ISOLO,"ILASAMAJA PRIMARY SCHOOL, ILASA"
OSHODI ISOLO,"IMAKIYO PRIMARY SCHOOL, EJIGBO"
OSHODI ISOLO,"IPESA BALOGUN PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"IRE-AKARI ESTATE MODEL PRIMARY SCHOOL, ILASA"
OSHODI ISOLO,"IRE-AKARI PRIMARY SCHOOL, ILASA"
OSHODI ISOLO,"KUSORU PRIMARY SCHOOL, ILASA"
OSHODI ISOLO,"LARINDE PRIMARY SCHOOL, MAFOLUKU"
OSHODI ISOLO,"LOCAL GOVERNMENT  PRIMARY SCHOOL, ISOLO"
OSHODI ISOLO,LOCAL GOVERNMENT  PRIMARY SCHOOL OSHODI
OSHODI ISOLO,"LOCAL GOVERNMENT  PRIMARY SCHOOL, SHOGUNLE"
OSHODI ISOLO,LCHE  PRIMARY SCHOOL I. ISOLO
OSHODI ISOLO,LCHE  PRIMARY SCHOOL II. ISOLO
OSHODI ISOLO,"MAFOLUKU  PRIMARY SCHOOL, MAFOLUKU "
OSHODI ISOLO,"METHODIST  PRIMARY SCHOOL, EWU"
OSHODI ISOLO,"METHODIST  PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"MONSURU-AGORO  PRIMARY SCHOOL, MAF"
OSHODI ISOLO,"NEW STATE  PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"OBAMORUFU  PRIMARY SCHOOL, EJIGBO"
OSHODI ISOLO,"OLADELE ALAKE  PRIMARY SCHOOL, EJIGBO"
OSHODI ISOLO,"OLOKUN  PRIMARY SCHOOL, ILASA"
OSHODI ISOLO,"OSHODI MODEL PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"OSHODI  PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,OWOSENI  PRIMARY SCHOOL OSHODI
OSHODI ISOLO,"ST. JOHN'S CATHOLIC PRIMARY SCHOOL,  OSHODI"
OSHODI ISOLO,"ST. PAUL'S ANGLICAN  PRIMARY SCHOOL, ISHAGA"
OSHODI ISOLO,"ST. PAUL'S ANGLICAN  PRIMARY SCHOOL, MAFOLUKU"
OSHODI ISOLO,STATE PRIMARY SCHOOL. EWU
OSHODI ISOLO,"STATE PRIMARY SCHOOL, MAFOLUKU"
OSHODI ISOLO,"TEMIDIRE PRIMARY SCHOOL, SOGUNLE"
OSHODI ISOLO,"WESLEY PRIMARY SCHOOL, OSHODI"
OSHODI ISOLO,"AKINSANYA AJALOLERU, OSHODI "
SOMOLU,ABULE-AYO PRY SCHOOL
SOMOLU,ADARANIJO PRY SCHOOL
SOMOLU,ADEBULE PRY SCHOOL
SOMOLU,ADE-IFE SODIPO PRY SCHOOL
SOMOLU,AIYETORO PRY SCHOOL
SOMOLU,AGUNBIADE PRY SCHOOL
SOMOLU,AJIDAGAN PRY SCHOOL
SOMOLU,ALUBARIKA PRY SCHOOL
SOMOLU,APELEHIN PRY SCHOOL
SOMOLU,ARCH-DEACON ADELAJA SCHOOL
SOMOLU,AYINKE PRY SCHOOL
SOMOLU,BAPTIST PRY SCHOOL 
SOMOLU,BAPTIST ACADEMY PRY SCHOOL
SOMOLU,BARIGA PRY SCHOOL
SOMOLU,BASUA MILITARY PRY SCHOOL
SOMOLU,BISHOP CROWTHER PRY SCHOOL
SOMOLU,BISHOP HOWELL PRY. SCHOOL
SOMOLU,C.M.S. PRY SCHOOL
SOMOLU,GBAGADA PRY SCHOOL
SOMOLU,GBAGADA EAST PRY SCHOOL
SOMOLU,IDI ODO PRY SCHOOL
SOMOLU,IDOWU PRY SCHOOL
SOMOLU,IGBEHIN-ADUN PRY SCHOOL
SOMOLU,IGBOBI PRY SCHOOL
SOMOLU,IJEBU-TEDO PRY SCHOOL
SOMOLU,JEHOVAH SHALLOM PRY SCHOOL
SOMOLU,LAD-LAK PRY SCHOOL
SOMOLU,MAHARUF-DEEN PRY SCHOOL
SOMOLU,MODUPE PRY SCHOOL
SOMOLU,NATIONAL PRY SCHOOL
SOMOLU,NATIONAL ORTH. PRY SCHOOL
SOMOLU,ODUDUWA PRY SCHOOL
SOMOLU,ODUNLADE PRY SCHOOL
SOMOLU,OGO-OLUWA PRY SCHOOL
SOMOLU,OKE-META PRY SCHOOL
SOMOLU,OLA-OLU PRY SCHOOL
SOMOLU,PEDRO PRY SCHOOL
SOMOLU,SAVIOUR PRY SCHOOL
SOMOLU,SHEPHERDHILL PRY SCHOOL
SOMOLU,SOMOLU LOCAL GOVT. PRY SCHOOL
SOMOLU,S.S PETER & PAUL PRY  SCHOOL
SOMOLU,ST. AUGUSTINE (UNA) PRY  SCHOOL
SOMOLU,ST. PAUL (UNA) PRY SCHOOL
SOMOLU,ST. PETER (UNA) PRY SCHOOL
SOMOLU,TEMIDIRE PRY SCHOOL
SOMOLU,TEMPLE PRY SCHOOL
SOMOLU,WESLEY PRY SCHOOL
SOMOLU,WRIGHT PRY SCHOOL
SURULERE,Abimbola Gibson Pry School
SURULERE,Abina Omololu Pry School
SURULERE,Adebola Baptist Pry School
SURULERE,Adegoke Pry School
SURULERE,Adeniji Pry School
SURULERE,Adisa Bashua Pry School
SURULERE,Aguntasholo Pry School
SURULERE,Aiyetoro Pry School
SURULERE,Akanji Pry School
SURULERE,Akin-Jacobs Pry School
SURULERE,Akinsemoyin Pry School
SURULERE,Al-Wajud Pry School
SURULERE,Alaafia Pry School
SURULERE,Anglican Girls Pry School
SURULERE,Animashaun Pry School
SURULERE,Ansar-Ud-Deen Pry School
SURULERE,Atara Health Centre Pry School
SURULERE,Atunda Olu Pry School
SURULERE,Canal Pry School
SURULERE,Central Pry School
SURULERE,Clementina Ajigbeda Pry School
SURULERE,Coker Pry School I
SURULERE,Coker Pry School II
SURULERE,Dedeke Pry School
SURULERE,Duro Oyedoyin Pry School
SURULERE,Elizabeth Fowler Pry School
SURULERE,Enitan Pry School
SURULERE,Erinoso Pry School
SURULERE,Estate Baptist Pry School
SURULERE,Gbaja pry School
SURULERE,Ideal Pry School
SURULERE,Ijeshatedo Pry School
SURULERE,Immam Shuaib Pry School
SURULERE,Jehovah Jireh Pry School
SURULERE,Jinadu Pry School
SURULERE,Lagos Progressive Pry School
SURULERE,Local Authority Pry School
SURULERE,Methodist Pry School
SURULERE,Moslem Pry School
SURULERE,Nathan Pry School
SURULERE,Obele Odan Pry School
SURULERE,Obele Pry School
SURULERE,Odo Olowu Pry School
SURULERE,Onitolo Pry School
SURULERE,Orile Iganmu Pry School
SURULERE,Our Lady of Lourdes Pry School
SURULERE,Premier Day Pry School
SURULERE,Rabiatu Thampson Pry School
SURULERE,Randle Avenue Pry School
SURULERE,Raufu Williams Pry School
SURULERE,Salvation Army Pry School
SURULERE,Sanya Pry School
SURULERE,Shamsudeen Pry School
SURULERE,Shitta Pry School
SURULERE,Sijuade Pry School
SURULERE,Subuola Pry School
SURULERE,Surulere Baptist Pry School
SURULERE,Surulere Pry School
SURULERE,Umoru Pry School I
SURULERE,Umoru Pry School II
SURULERE,Wesley Pry School l
SURULERE,Wesley Pry School ll
SURULERE,Yaba Model Pry School
